3057,admin,"Vadeshwar,Mawal,257",7-12-2023,10:34:09 AM
3058,admin,"Ahirvade,Mawal,144",7-12-2023,12:07:08 PM
3059,admin,"Ahirvade,Mawal,144,145,148,161,162,163,164,240,241,150,149,155,151, 8,237,238, 236,239,9,21",7-12-2023,1:05:50 PM
3060,admin,"Kondhave Dhavade,Haveli,418",7-12-2023,1:22:07 PM
3061,admin,"Narhe,Haveli,55",7-12-2023,1:28:16 PM
3062,user1,"Wagholi,Haveli,1280",7-12-2023,3:14:01 PM
3063,user1,"Wagholi,Haveli,1326",7-12-2023,3:23:51 PM
3064,user1,"Wagholi,Haveli,1326",7-12-2023,3:23:52 PM
3065,admin,"Wagholi,Haveli,1326",7-12-2023,3:24:20 PM
3066,user1,"Loni-kand,Haveli,523",7-12-2023,3:47:56 PM
3067,user1,"Loni-kand,Haveli,523",7-12-2023,3:48:02 PM
3068,admin,"Loni-kand,Haveli,523",7-12-2023,3:48:17 PM
3069,admin,"Wagholi,Haveli,571",7-12-2023,3:57:12 PM
3070,admin,"Wagholi,Haveli,1279",7-12-2023,4:00:18 PM
3071,admin,"Wagholi,Haveli,734",7-12-2023,4:06:18 PM
3072,admin,"Wagholi,Haveli,650",7-12-2023,4:14:56 PM
3073,admin,"Perane,Haveli,1203",7-12-2023,4:15:50 PM
3074,admin,"Wagholi,Haveli,1424",7-12-2023,4:17:15 PM
3075,user1,"Kesnand,Haveli,78",7-12-2023,4:21:30 PM
3076,user1,"Kesnand,Haveli,78",7-12-2023,4:21:30 PM
3077,admin,"Kesnand,Haveli,78",7-12-2023,4:21:45 PM
3078,user1,"Wagholi,Haveli,1283",7-12-2023,4:22:47 PM
3079,admin,"Wagholi,Haveli,1283",7-12-2023,4:23:43 PM
3080,admin,"Bakori,Haveli,18",7-12-2023,4:25:46 PM
3081,admin,"Wagholi,Haveli,1343",7-12-2023,4:32:56 PM
3082,admin,"Kesnand,Haveli,621",7-12-2023,4:48:49 PM
3083,admin,"Varve Bk.,Bhor,138",7-12-2023,5:31:08 PM
3084,admin,"Varve Kh.,Bhor,96",7-12-2023,5:32:54 PM
3085,admin,"Kelavade,Bhor,502",7-12-2023,5:52:49 PM
3086,admin,"Kelavade,Bhor,572",7-12-2023,6:01:19 PM
3087,admin,"Kelavade,Bhor,522",7-12-2023,6:03:20 PM
3088,admin,"Kunjirwadi,Haveli,319",7-13-2023,11:25:36 AM
3089,admin,"Kunjirwadi,Haveli,319",7-13-2023,11:26:33 AM
3090,admin,"Kunjirwadi,Haveli,1050",7-13-2023,11:39:09 AM
3091,admin,"Peth,Haveli,8",7-13-2023,11:47:06 AM
3092,admin,"Kunjirwadi,Haveli,1033",7-13-2023,11:53:39 AM
3093,admin,"Theur,Haveli,174",7-13-2023,12:09:57 PM
3094,admin,"Aambi,Haveli",7-13-2023,12:21:00 PM
3095,admin,"Theur,Haveli,36",7-13-2023,12:32:52 PM
3096,admin,"Aambi,Haveli",7-13-2023,12:38:43 PM
3097,admin,"Devghar,Mulshi,272",7-13-2023,12:45:19 PM
3098,admin,"Devghar,Mulshi,272,273,154,161,155,156,220",7-13-2023,12:59:41 PM
3099,admin,"Devghar,Mulshi,272,273,154,161,155,156,220",7-13-2023,12:59:49 PM
3100,admin,"Devghar,Mulshi,272,273,154,161,155,156,220",7-13-2023,12:59:50 PM
3101,admin,"Devghar,Mulshi,272,273,154,161,155,156,220",7-13-2023,12:59:51 PM
3102,admin,"Devghar,Mulshi,272,273,154,161,155,156,220",7-13-2023,12:59:53 PM
3103,admin,"Devghar,Mulshi,272,273,154,161,155,156,220",7-13-2023,1:00:41 PM
3104,admin,"Devghar,Mulshi,272,273,154,161,155,156,220",7-13-2023,1:00:41 PM
3105,admin,"Devghar,Mulshi,272,273,154,161,155,156,220",7-13-2023,1:00:42 PM
3106,admin,"Devghar,Mulshi,272,273,154,161,155,156,220",7-13-2023,1:00:58 PM
3107,admin,"Devghar,Mulshi,272,273,154,161,155,156,220",7-13-2023,1:01:24 PM
3108,admin,"Devghar,Mulshi,272,273,154,161,155,156,220",7-13-2023,1:01:24 PM
3109,admin,"Devghar,Mulshi,272,273,154,161,155,156,220",7-13-2023,1:02:59 PM
3110,admin,"Devghar,Mulshi,272,273,154,161,155,156,220",7-13-2023,1:02:59 PM
3111,admin,"Devghar,Mulshi,272,273,154,161,155,156,220",7-13-2023,1:02:59 PM
3112,admin,"Devghar,Mulshi,272,273,154,161,155,156,220",7-13-2023,1:03:00 PM
3113,admin,"Devghar,Mulshi,272,273,154,161,155,156,220",7-13-2023,1:03:01 PM
3114,admin,"Devghar,Mulshi,272,273,154,161,155,156,220",7-13-2023,1:03:41 PM
3115,admin,"Theur,Haveli,41",7-13-2023,1:25:56 PM
